"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000242021";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"-99";"Pregão - Registro de Preço";"23763000583202121";"Objeto: Pregão Eletrônico -  Aquisição de material de expediente para atendimento das necessidades do HU-UFSCar.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"SAO CARLOS";"04/08/2021";"13/07/2021";"2587,6800"
"000242021";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"6";"Dispensa de Licitação";"23769005757202146";"Objeto: Aquisição de Material de Consumo Médico Hospitalar - Agulha Hubber, para o HUAC-UFCG/EBSERH";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"CAMPINA GRANDE";"04/08/2021";"";"3360,0000"
"000242021";"158425";"INST.FED. ESPIRITO SANTO/CAMPUS ALEGRE";"6";"Dispensa de Licitação";"23149001512202116";"Objeto: Aquisição de Medicamentos Veterinários.";"Encerrado";"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"ALEGRE";"05/08/2021";"";"3575,4000"
"000242021";"160132";"9 BATALHAO DE ENGENHARIA DE COMBATE";"6";"Dispensa de Licitação";"64037008875202077";"Objeto: Cessão de Uso de caráter Não Oneroso para instalação de uma ESTAÇÃO SISMOGRÁFICA no imóvel MS 09 0149 - Fazendinha, sob responsabilidade administrativa do 9  Batalhão de Engenharia de Combate.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AQUIDAUANA";"05/08/2021";"";"0,0100"
"000242021";"160145";"17 BATALHAO DE FRONTEIRA";"-99";"Pregão - Registro de Preço";"64055001363202142";"Objeto: Pregão Eletrônico -  O objeto da presente Licitação é o Registro de preços para eventual aquisição de material permanente, viatura, para atender as necessidades do Pelotão de Manutenção e Transporte do 17º Batalhão de Fronteira e Unidades Gestoras Participantes, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CORUMBA";"02/08/2021";"26/07/2021";"0,0000"
"000242021";"160196";"BASE DE ADMINISTRACAO E APOIO CMN";"6";"Dispensa de Licitação";"65330025077202139";"Objeto: Contratação de empresa especializada na prestação de serviço de disponibilização de 28 pontos de TV 4 estrelas SD e internet na velocidade 140 M para Hotel de trânsito de Oficiais.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BELEM";"06/08/2021";"";"9905,0000"
"000242021";"160278";"5º CENTRO DE GEOINFORMACAO";"6";"Dispensa de Licitação";"64493003296202131";"Objeto: Aquisição de material permanente para o aprovisionamento.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RIO DE JANEIRO";"03/08/2021";"";"3727,0700"
"000242021";"160348";"5 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço";"64043.006539/2021";"Objeto: Pregão Eletrônico -  Aquisição de material de construção, elétrico, ferramental e hidráulico.";"Evento de Suspensão Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PORTO VELHO";"04/08/2021";"29/07/2021";"0,0000"
"000242021";"160383";"12 REGIMENTO DE CAVALARIA MECANIZADO";"6";"Dispensa de Licitação";"64681006716202114";"Objeto: Capacete tático modelo de referência Emersom Gear";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"JAGUARAO";"06/08/2021";"";"5985,0000"
"000242021";"170138";"DELEGACIA DA RFB EM RIBEIRAO PRETO";"6";"Dispensa de Licitação";"16011720004202151";"Objeto: Serviço de manutenção corretiva em disjuntor AT, conforme norma ABNT/NBR, na subestação de energia localizada na  Delegacia da Receita Federal em São José do Rio Preto";"Encerrado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"RIBEIRAO PRETO";"05/08/2021";"";"19800,0000"
"000242021";"240127";"CENTRO DE TECNOLOGIA MINERAL";"6";"Dispensa de Licitação";"01207000250201823";"Objeto: Regeneração de coluna deionizadora Permution 1800 a base de troca";"Encerrado";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"RIO DE JANEIRO";"04/08/2021";"";"432,0000"
"000242021";"254463";"INSTITUTO OSWALDO CRUZ";"6";"Dispensa de Licitação";"25030000897202188";"Objeto: Aquisição de material biológico da marca Sino Biological.";"Encerrado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"06/08/2021";"";"9562,0000"
"000242021";"323028";"AGENCIA NACIONAL DE ENERGIA ELETRICA";"6";"Dispensa de Licitação";"48500003373202161";"Objeto: Contratação da  Lumen Treinamentos , CNPJ nº 20.504.482/0001-24, para ministrar o Workshop  Mindsetividade: Gestão de Tempo Produtivo e Efetivo , com transmissão ao vivo e online, entre os dias 16 e 26 de agosto de 2021, com carga horária de 10 horas, para até 25 participantes.";"Encerrado";"32000";"Ministério de Minas e Energia";"32210";"Agência Nacional de Energia Elétrica";"BRASILIA";"06/08/2021";"";"15875,0000"
"000242021";"740100";"CENTRO DE PROJETO DE NAVIOS";"6";"Dispensa de Licitação";"24";"Objeto: Água sanitária - GARRAFA de 1 litro.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RIO DE JANEIRO";"02/08/2021";"22/07/2021";"824,5000"
"000242021";"782019";"CORVETA CABOCLO";"6";"Dispensa de Licitação";"024";"Objeto: MICROONDAS 27 L de  largura 48,3 cm, altura 28,1 cm, profundidade  40,7 cm  e peso 14,06 kg, com trava de segurança, tecla manter aquecido, acabamento frontal com porta espelhada, acabamento lateral em prata, com puxador, garantia de no mínimo de 1 ano, classificação energética A, operando na frequência de 60 hz, com capacidade de 27 litros, tensão 127V, na cor prata, capacidade útil de 14 litros, diâmetro do prato de 284 cm. Modelo de referência Electrolux MS37R";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"SALVADOR";"02/08/2021";"";"1385,0000"
"000252020";"120073";"BASE AEREA DE FLORIANOPOLIS";"-99";"Pregão - Registro de Preço";"67272001603202051";"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"FLORIANOPOLIS";"03/08/2021";"23/11/2020";"15000,0000"
"000252021";"925008";"BANCO DE BRASÍLIA S/A";"-99";"Pregão - Registro de Preço";"041.000.741/2020";"Objeto: Pregão Eletrônico -  Registro de Preços para futura contratação de links de alta capacidade para o ambiente de conectividade do BRB";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"97400";"DISTRITO FEDERAL";"Inválido";"05/08/2021";"15/07/2021";"0,0000"
"000252021";"925814";"TRIBUNAL DE JUSTIÇA DO ESTADO DE TOCANTINS";"-99";"Pregão - Registro de Preço";"21.0.000001152-2";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para aquisição de materiais de consumo e permanente (acessórios e equipamentos de sonorização).";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"93720";"ESTADO DE TOCANTINS";"Inválido";"03/08/2021";"27/05/2021";"0,0000"
"000252021";"926310";"CONSELHO REGIONAL DE  MEDICINA DE SAO PAULO";"5";"Pregão";"0137/2021";"Objeto: Pregão Eletrônico -  Contratação de serviços de manutenção de áreas ajardinadas do Cremesp, edifício sede, sito à Rua Frei Caneca, nº 1282, Consolação - São Paulo/SP, incluindo manutenção de paisagismo; fornecimento de mão de obra; ferramentas; escarificação; areação do solo; poda; limpeza de ervas daninhas; retirada de lixo orgânico; retirada de mudas de plantas ornamentais para remanejamento em vasos ou canteiros vazios; poda corretiva de forração; e, manutenção do sistema de irrigação au";"Divulgado";"38643";"CONSELHO REGIONAL DE MEDICINA DE SÃO PAULO";"38643";"CONSELHO REGIONAL DE MEDICINA DE SÃO PAULO";"Inválido";"06/08/2021";"20/07/2021";"5016,0000"
"000252021";"926681";"DME DISTRIBUIÇÃO S/A POÇOS DE CALDAS MG";"5";"Pregão";"097/2021";"Objeto: Pregão Eletrônico -  Aquisição de Cabos, Fios e Terminal, conforme Anexo III - especificações técnicas.";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"95120";"ESTADO DE MINAS GERAIS";"Inválido";"06/08/2021";"11/06/2021";"162618,0000"
"000252021";"925302";"SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PARAIBA";"5";"Pregão";"27000.003505.2020";"Objeto: Pregão Eletrônico -  Aquisição de Material Permanente";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"94520";"ESTADO DA PARAIBA";"Inválido";"04/08/2021";"17/03/2021";"5875,0000"
"000252021";"925045";"TRIBUNAL DE JUSTIÇA DO EST. DE SANTA CATARINA";"6";"Dispensa de Licitação";"0026083-82.2021.8";"Objeto: Sabão em pó, em caixa ou emb plástica de 1kg, com vedação perfeita. Comp.: Linear Aquil Benzeno  Sulf. de Sódio, branqueador ótpico e perfume, validade mín. de 18 meses na entrega. MARCA: UltraClass,Girand o Sol. Prazo de Entrega: 10 dias. Garantia: 90 dias.";"Encerrado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"96220";"ESTADO DE SANTA CATARINA";"Inválido";"04/08/2021";"19/07/2021";"3010,0000"
"000252021";"110402";"ESCOLA SUPERIOR DE GUERRA";"6";"Dispensa de Licitação";"60631004150202121";"Objeto: Serviço de Confecção de Sacola de Papel Personalizada.";"Encerrado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"RIO DE JANEIRO";"06/08/2021";"";"5000,0000"
"000252021";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"7";"Inexigibilidade de Licitação";"60090000494202125";"Objeto: Contratação da empresa ONE CURSOS   TREINAMENTO, DESENVOLVIMENTO E CAPACITAÇÃO LTDA, inscrita no CNPJ sob o nº 06.012.731/0001-33, especializada na prestação de serviços de capacitação para aquisição de 02 vagas no 'Curso Online: Prático sobre GFIP/ SEFIP 8.4 e Conceitos básicos sobre e-Social', a ser realizado no período de 16 a 19 de agosto de 2021.";"Encerrado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"BRASILIA";"06/08/2021";"";"3180,0000"
"000252021";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"6";"Dispensa de Licitação";"67246025090202091";"Objeto: Aquisição de persianas horizontais para atender as necessidades da TWR Remota de Santa Cruz.";"Encerrado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RIO DE JANEIRO";"04/08/2021";"";"636,0000"
"000252021";"120073";"BASE AEREA DE FLORIANOPOLIS";"-99";"Pregão - Registro de Preço";"67272004288202014";"Objeto: Pregão Eletrônico -  Contratação de empresa para a prestação de serviço de locação de veículos para o atendimento às Missões de Segurança de Autoridades no âmbito da Guarnição de Aeronáutica de Florianópolis, conforme condições, quantidades e exigências estabelecidas no edital.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"FLORIANOPOLIS";"05/08/2021";"04/08/2021";"31020,0000"
"000252021";"120636";"GRUPAMENTO DE APOIO DE LAGOA SANTA";"-99";"Pregão - Registro de Preço";"67532007481202007";"Objeto: Pregão Eletrônico -  Aquisic a o Ge neros Alimenti cios Padaria";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"LAGOA SANTA";"03/08/2021";"18/05/2021";"0,0000"
"000252021";"135030";"EMBRAPA/CNPSA";"6";"Dispensa de Licitação";"709/2021";"Objeto: Conserto de equipamentos";"Encerrado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CONCORDIA";"02/08/2021";"";"8044,0000"
"000252021";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"-99";"Pregão - Registro de Preço";"23100.008583/2021";"Objeto: Pregão Eletrônico -  Pregão eletrônico  para a aquisição de MATERIAL FARMACOLÓGICO destinado a atender as demandas Hospital Universitário Veterinário da Universidade Federal do Pampa (HUVet/ UNIPAMPA), Uruguaiana-RS, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"BAGE";"05/08/2021";"02/08/2021";"0,0000"
"000252021";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"7";"Inexigibilidade de Licitação";"23005006947202111";"Objeto: Aquisição de insumos para o Sistema de ultrapurificação de água para atendimento das demandas do curso Bacharelado em Neurociências - BNC, do Centro de Matemática, Computação e Cognição - CMCC.";"Encerrado";"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"SANTO ANDRE";"05/08/2021";"";"8827,8900"
"000252021";"155912";"HOSPITAL UNIVERSITARIO JULIO BANDEIRA";"-99";"Pregão - Registro de Preço";"23771004094202101";"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios perecíveis e não perecíveis";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"CAJAZEIRAS";"03/08/2021";"02/08/2021";"279,0000"
"000252021";"158425";"INST.FED. ESPIRITO SANTO/CAMPUS ALEGRE";"6";"Dispensa de Licitação";"23149002295202121";"Objeto: Manutenção na ordenhadeira mecânica do setor de Zootecnia III, incluindo produtos para a limpeza do implemento, troca de peças atóxicas, revisão e ajustes em pulsadores, bombas, motor e canalização.";"Encerrado";"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"ALEGRE";"02/08/2021";"";"12900,0000"
"000252021";"160179";"3º CENTRO DE GEOINFORMACAO";"6";"Dispensa de Licitação";"109/2021";"Objeto: Aquisição de curso para capacitação dos militares do 3º CGEO.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"OLINDA";"04/08/2021";"";"7250,0000"
"000252021";"160192";"BASE DE ADMINISTRACAO E APOIO DA 5ª RM";"5";"Pregão";"65378005066202196";"Objeto: Pregão Eletrônico -  Aquisição de móveis planejados para o PNR do Comandante da Base de Administração e Apoio da 5ª Região Militar.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CURITIBA";"05/08/2021";"03/08/2021";"8358,0000"
"000252021";"160278";"5º CENTRO DE GEOINFORMACAO";"6";"Dispensa de Licitação";"64493003328202107";"Objeto: Aquisição de material para o almoxarifado.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RIO DE JANEIRO";"03/08/2021";"";"150,0000"
"000252021";"160353";"6 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço";"64044010092202064";"Objeto: Pregão Eletrônico -  Aquisição de Aduela pré moldada  de Concreto Armado para Construção de Bueiros Celulares, destinado a atender as necessidades do 6  Batalhão de Engenharia de Construção";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BOA VISTA";"03/08/2021";"08/07/2021";"779700,0000"
"000252021";"495130";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"5";"Pregão";"48089000299202058";"Objeto: Pregão Eletrônico -  Aquisição de Controladora para Rede WI-FI do Rio de Janeiro, responsável pela gerência e disponibilidade da rede sem fio do Escritório do Rio de janeiro da CPRM-ERJ, cuja atual controladora apresentou defeito. O equipamento é destinado ao Data Center Urca,  conforme as especificações constantes do Termo de Referência, deste Edital.";"Publicado";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"RIO DE JANEIRO";"03/08/2021";"29/07/2021";"7900,0000"
"000252021";"530001";"MDR/SE/SAD/ADMINISTRACAO GERAL";"7";"Inexigibilidade de Licitação";"59000012248202107";"Objeto: Contratação do curso 'Prático sobre GFIP/SEFIP 8.4 e Conceitos básicos sobre e-Social', a ser realizado pela empresa One Cursos -Treinamento, Desenvolvimento e Capacitação Ltda., no período de 16 a 19/08/2021, na modalidade a distância e com carga horária total de 16 horas, na forma especificada no Despacho DAC (SEI nº 3231369) e no Projeto Básico DDG (SEI nº 3255771).";"Encerrado";"53000";"Ministério do Desenvolvimento Regional";"53000";"Ministério do Desenvolvimento Regional - Unid";"BRASILIA";"03/08/2021";"";"6000,0000"
"000252021";"765720";"HOSPITAL NAVAL MARCILIO DIAS";"-99";"Pregão - Registro de Preço";"63148012954202143";"Objeto: Pregão Eletrônico -  Aquisição de Material Médico-Cirúrgico utilizado na assistência aos pacientes para a Divisão de Material Médico.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RIO DE JANEIRO";"04/08/2021";"28/04/2021";"0,0000"
"000262020";"751200";"GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS";"-99";"Pregão - Registro de Preço";"63453002233202091";"Objeto: Pregão Eletrônico -  Aquisição de válvulas e elementos conectivos de tubulações para sistemas hidráulicos pneumáticos diversos dos navios subordinados ao Grupamento de Navios Hidroceanográficos (GNHo).";"Evento de Adiamento Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"NITEROI";"02/08/2021";"27/05/2021";"0,0000"
